date,day_sin,day_cos,weekday_sin,weekday_cos,month_sin,month_cos,weekend,holiday,actual_holiday,cash_balance,net_inflow
2019-06-17,-0.2993631229733582,-0.9541392564000488,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,23818472.913087677,491647.25851219776
2019-06-18,-0.4853019625310808,-0.8743466161445822,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,24283395.620861307,464922.7077736333
2019-06-19,-0.651372482722222,-0.7587581226927911,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,24781739.108755108,498343.4878938033
2019-06-20,-0.7907757369376986,-0.6121059825476627,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,25303251.33340995,521512.2246548398
2019-06-21,-0.8978045395707417,-0.44039415155763423,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,25876972.88254965,573721.5491397055
2019-06-22,-0.9680771188662041,-0.2506525322587213,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,0,26383337.78978829,506364.9072386367
2019-06-23,-0.9987165071710528,-0.05064916883871355,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,0,26871696.155885268,488358.3660969746
2019-06-24,-0.9884683243281114,0.15142777750457667,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,20488597.96624333,-6383098.189641932
2019-06-25,-0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,21029906.2462056,541308.2799622655
2019-06-26,-0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,21606046.43791104,576140.1917054368
2019-06-27,-0.72479278722912,0.6889669190756865,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,22225612.43204803,619565.9941369916
2019-06-28,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,22890004.89852197,664392.4664739445
2019-06-29,-0.3943558551133187,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,0,23495956.934645105,605952.0361231308
2019-06-30,-0.20129852008866114,0.9795299412524943,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,0,22582450.2363557,-913506.6982894032
2019-07-01,0.20129852008866006,0.9795299412524945,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,16541774.975132966,-6040675.261222733
2019-07-02,0.39435585511331855,0.9189578116202306,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,17001348.017181765,459573.0420487984
2019-07-03,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,17508237.59906581,506889.5818840444
2019-07-04,0.72479278722912,0.6889669190756866,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,18036272.397308093,528034.7982422843
2019-07-05,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,18146034.336470965,109761.9391628714
2019-07-06,0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1,1,0,18658100.82340732,512066.48693635705
2019-07-07,0.9884683243281114,0.1514277775045767,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1,1,0,19144910.209827177,486809.3864198557
2019-07-08,0.9987165071710528,-0.05064916883871264,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,19615753.35295536,470843.14312817913
2019-07-09,0.9680771188662043,-0.2506525322587204,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,20071492.694101032,455739.3411456765
2019-07-10,0.8978045395707416,-0.4403941515576344,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,20569518.6035778,498025.9094767605
2019-07-11,0.7907757369376989,-0.6121059825476626,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,21104536.71103232,535018.1074545223
2019-07-12,0.6513724827222223,-0.758758122692791,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,21687369.706928223,582832.9958959073
2019-07-13,0.48530196253108104,-0.8743466161445821,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1,1,0,22184993.13539553,497623.4284673065
2019-07-14,0.29936312297335804,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1,1,0,22672295.87051221,487302.7351166816
2019-07-15,0.10116832198743272,-0.994869323391895,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,22177068.330456417,-495227.5400557968
2019-07-16,-0.10116832198743204,-0.9948693233918952,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,22637557.19997157,460488.8695151576
2019-07-17,-0.2993631229733582,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,23143104.460776944,505547.2608053695
2019-07-18,-0.4853019625310808,-0.8743466161445822,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,21031903.660969403,-2111200.79980754
2019-07-19,-0.651372482722222,-0.7587581226927911,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,21607088.65936419,575184.9983947884
2019-07-20,-0.7907757369376986,-0.6121059825476627,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1,1,0,20371840.585975923,-1235248.07338827
2019-07-21,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1,1,0,20865555.50037748,493714.91440155206
2019-07-22,-0.9680771188662041,-0.2506525322587213,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,21351793.29913072,486237.7987532456
2019-07-23,-0.9987165071710528,-0.05064916883871355,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,21826689.54833373,474896.2492030132
2019-07-24,-0.9884683243281114,0.15142777750457667,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,22321499.99978568,494810.4514519479
2019-07-25,-0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,16394608.062085943,-5926891.937699736
2019-07-26,-0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,17072503.547699563,677895.4856136182
2019-07-27,-0.72479278722912,0.6889669190756865,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1,1,0,17664195.748132534,591692.200432974
2019-07-28,-0.5712682150947924,0.8207634412072763,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1,1,0,18231326.581810206,567130.8336776705
2019-07-29,-0.3943558551133187,0.9189578116202306,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,18813561.027807035,582234.4459968267
2019-07-30,-0.20129852008866114,0.9795299412524943,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,19355632.04082036,542071.0130133212
2019-07-31,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,12997322.6459651,-6358309.394855256
2019-08-01,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,13485313.2539,487990.6079349014
2019-08-02,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,14018620.310640875,533307.0567408755
2019-08-03,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,1,0,14477377.6963056,458757.3856647256
2019-08-04,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,1,1,0,14924147.027851757,446769.3315461552
2019-08-05,0.8486442574947509,0.5289640103269624,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,14873591.066899564,-50555.960952192014
2019-08-06,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,15296469.447735868,422878.3808363048
2019-08-07,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,13063284.047513328,-2233185.4002225385
2019-08-08,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,13547256.309505008,483972.26199167833
2019-08-09,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,14096519.82036202,549263.5108570145
2019-08-10,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,1,0,10725393.3945108,-3371126.4258512217
2019-08-11,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,1,1,0,11173950.990408003,448557.5958972024
2019-08-12,0.6513724827222223,-0.758758122692791,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,11597763.088962898,423812.0985548944
2019-08-13,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,12017746.221949598,419983.1329866999
2019-08-14,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,12622679.563144917,604933.3411953198
2019-08-15,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,1,1,12037135.671771657,-585543.8913732627
2019-08-16,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,12559376.195603054,522240.5238314008
2019-08-17,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,1,0,13017677.511184717,458301.31558166
2019-08-18,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,1,1,0,13466181.301877305,448503.7906925896
2019-08-19,-0.651372482722222,-0.7587581226927911,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,13895065.629969306,428884.32809200167
2019-08-20,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,14320268.494943395,425202.86497408914
2019-08-21,-0.8978045395707417,-0.44039415155763423,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,14777949.191164965,457680.69622156885
2019-08-22,-0.9680771188662041,-0.2506525322587213,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,15254959.220686603,477010.02952163946
2019-08-23,-0.9987165071710528,-0.05064916883871355,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,15802366.746018143,547407.525331542
2019-08-24,-0.9884683243281114,0.15142777750457667,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,1,0,16269629.760738222,467263.0147200755
2019-08-25,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,1,1,0,16764256.126112796,494626.3653745765
2019-08-26,-0.8486442574947509,0.5289640103269624,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,17265164.283708967,500908.1575961692
2019-08-27,-0.72479278722912,0.6889669190756865,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,17748162.662031457,482998.3783224919
2019-08-28,-0.5712682150947924,0.8207634412072763,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,18280787.179466527,532624.5174350697
2019-08-29,-0.3943558551133187,0.9189578116202306,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,18827322.273185123,546535.0937185928
2019-08-30,-0.20129852008866114,0.9795299412524943,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,17693093.33398916,-1134228.9391959636
2019-08-31,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,1,0,16407040.284966232,-1286053.049022926
2019-09-01,0.20129852008866006,0.9795299412524945,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,1,0,16905584.557322424,498544.2723561934
2019-09-02,0.39435585511331855,0.9189578116202306,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,17378395.647530723,472811.09020830033
2019-09-03,0.5712682150947923,0.8207634412072763,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,17848331.961695205,469936.3141644816
2019-09-04,0.72479278722912,0.6889669190756866,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,18352794.060403146,504462.0987079362
2019-09-05,0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,18403209.63061537,50415.57021222497
2019-09-06,0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,19006413.657920457,603204.0273050887
2019-09-07,0.9884683243281114,0.1514277775045767,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1,1,0,19522408.1648024,515994.5068819435
2019-09-08,0.9987165071710528,-0.05064916883871264,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,1,0,20004646.98782913,482238.8230267362
2019-09-09,0.9680771188662043,-0.2506525322587204,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,20491390.25040249,486743.26257335534
2019-09-10,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,20975973.47498186,484583.2245793681
2019-09-11,0.7907757369376989,-0.6121059825476626,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,21492034.44625234,516060.9712704826
2019-09-12,0.6513724827222223,-0.758758122692791,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,22015138.8637234,523104.417471058
2019-09-13,0.48530196253108104,-0.8743466161445821,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,22599865.34411318,584726.4803897804
2019-09-14,0.29936312297335804,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1,1,0,23123702.6144307,523837.2703175196
2019-09-15,0.10116832198743272,-0.994869323391895,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,1,0,22634841.669817068,-488860.9446136318
2019-09-16,-0.10116832198743204,-0.9948693233918952,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,23113771.798583835,478930.1287667711
2019-09-17,-0.2993631229733582,-0.9541392564000488,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,23587521.943595525,473750.14501168864
2019-09-18,-0.4853019625310808,-0.8743466161445822,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,24086779.73671528,499257.793119752
2019-09-19,-0.651372482722222,-0.7587581226927911,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,24618648.44614412,531868.709428843
2019-09-20,-0.7907757369376986,-0.6121059825476627,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,25175885.336025115,557236.889880996
2019-09-21,-0.8978045395707417,-0.44039415155763423,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1,1,0,17607597.529430598,-7568287.806594518
2019-09-22,-0.9680771188662041,-0.2506525322587213,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,1,0,18095663.74247971,488066.2130491122
2019-09-23,-0.9987165071710528,-0.05064916883871355,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,17437337.169808216,-658326.5726714929
2019-09-24,-0.9884683243281114,0.15142777750457667,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,17918321.689294502,480984.5194862872
2019-09-25,-0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,17584844.88795082,-333476.80134368665
2019-09-26,-0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,18194720.37044113,609875.482490318
2019-09-27,-0.72479278722912,0.6889669190756865,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,18872229.41409899,677509.0436578533
2019-09-28,-0.5712682150947924,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1,1,0,19475143.077995315,602913.6638963261
2019-09-29,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,1,0,20028556.94333039,553413.8653350734
2019-09-30,-0.20129852008866114,0.9795299412524943,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,19120293.447360974,-908263.4959694165
2019-10-01,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,19592946.692357525,472653.2449965538
2019-10-02,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,20097420.35113421,504473.6587766835
2019-10-03,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,20641099.878420983,543679.5272867787
